State,State Code,Year,Year Code,Gender,Gender Code,Deaths,Population,Crude Rate,% of Total Deaths
New Hampshire,33,2013,2013,Female,F,44,669265,6.6,0.00%
New Hampshire,33,2013,2013,Male,M,141,653422,21.6,0.00%
New Hampshire,33,2014,2014,Female,F,56,671591,8.3,0.00%
New Hampshire,33,2014,2014,Male,M,191,657152,29.1,0.00%
New Hampshire,33,2015,2015,Female,F,62,671809,9.2,0.00%
New Hampshire,33,2015,2015,Male,M,166,658302,25.2,0.00%
New Hampshire,33,2016,2016,Female,F,61,673935,9.1,0.00%
New Hampshire,33,2016,2016,Male,M,183,660860,27.7,0.00%
New Jersey,34,1999,1999,Female,F,117,4304271,2.7,0.00%
New Jersey,34,1999,1999,Male,M,446,4055321,11,0.10%
New Jersey,34,2000,2000,Female,F,116,4331537,2.7,0.00%
New Jersey,34,2000,2000,Male,M,444,4082813,10.9,0.10%
New Jersey,34,2001,2001,Female,F,133,4369932,3,0.00%
New Jersey,34,2001,2001,Male,M,455,4122739,11,0.10%
New Jersey,34,2002,2002,Female,F,111,4398801,2.5,0.00%
New Jersey,34,2002,2002,Male,M,442,4153842,10.6,0.10%
New Jersey,34,2003,2003,Female,F,117,4421964,2.6,0.00%
New Jersey,34,2003,2003,Male,M,471,4179438,11.3,0.10%
New Jersey,34,2004,2004,Female,F,115,4436964,2.6,0.00%
New Jersey,34,2004,2004,Male,M,482,4197597,11.5,0.10%
New Jersey,34,2005,2005,Female,F,114,4443545,2.6,0.00%
New Jersey,34,2005,2005,Male,M,422,4208429,10,0.10%
New Jersey,34,2006,2006,Female,F,115,4448099,2.6,0.00%
New Jersey,34,2006,2006,Male,M,470,4213580,11.2,0.10%
New Jersey,34,2007,2007,Female,F,124,4455148,2.8,0.00%
New Jersey,34,2007,2007,Male,M,472,4222737,11.2,0.10%
New Jersey,34,2008,2008,Female,F,117,4469901,2.6,0.00%
New Jersey,34,2008,2008,Male,M,498,4241189,11.7,0.10%
New Jersey,34,2009,2009,Female,F,79,4493506,1.8,0.00%
New Jersey,34,2009,2009,Male,M,478,4262096,11.2,0.10%
New Jersey,34,2010,2010,Female,F,149,4512294,3.3,0.00%
New Jersey,34,2010,2010,Male,M,570,4279600,13.3,0.10%
New Jersey,34,2011,2011,Female,F,151,4533223,3.3,0.00%
New Jersey,34,2011,2011,Male,M,538,4308020,12.5,0.10%
New Jersey,34,2012,2012,Female,F,147,4547298,3.2,0.00%
New Jersey,34,2012,2012,Male,M,536,4325913,12.4,0.10%
New Jersey,34,2013,2013,Female,F,167,4558162,3.7,0.00%
New Jersey,34,2013,2013,Male,M,590,4341000,13.6,0.10%
New Jersey,34,2014,2014,Female,F,196,4569466,4.3,0.00%
New Jersey,34,2014,2014,Male,M,590,4355535,13.5,0.10%
New Jersey,34,2015,2015,Female,F,197,4574398,4.3,0.00%
New Jersey,34,2015,2015,Male,M,592,4361023,13.6,0.10%
New Jersey,34,2016,2016,Female,F,157,4576725,3.4,0.00%
New Jersey,34,2016,2016,Male,M,530,4367744,12.1,0.10%
New Mexico,35,1999,1999,Female,F,56,918661,6.1,0.00%
New Mexico,35,1999,1999,Male,M,262,889421,29.5,0.00%
New Mexico,35,2000,2000,Female,F,65,924729,7,0.00%
New Mexico,35,2000,2000,Male,M,262,894317,29.3,0.00%
New Mexico,35,2001,2001,Female,F,79,930387,8.5,0.00%
New Mexico,35,2001,2001,Male,M,283,901303,31.4,0.00%
New Mexico,35,2002,2002,Female,F,63,941856,6.7,0.00%
New Mexico,35,2002,2002,Male,M,286,913453,31.3,0.00%
New Mexico,35,2003,2003,Female,F,54,952303,5.7,0.00%
New Mexico,35,2003,2003,Male,M,289,925271,31.2,0.00%
New Mexico,35,2004,2004,Female,F,65,964738,6.7,0.00%
New Mexico,35,2004,2004,Male,M,291,939070,31,0.00%
New Mexico,35,2005,2005,Female,F,67,978520,6.8,0.00%
New Mexico,35,2005,2005,Male,M,275,953754,28.8,0.00%
New Mexico,35,2006,2006,Female,F,67,993969,6.7,0.00%
New Mexico,35,2006,2006,Male,M,285,968168,29.4,0.00%
New Mexico,35,2007,2007,Female,F,75,1007922,7.4,0.00%
New Mexico,35,2007,2007,Male,M,326,982148,33.2,0.10%
New Mexico,35,2008,2008,Female,F,104,1018578,10.2,0.00%
New Mexico,35,2008,2008,Male,M,315,992084,31.8,0.00%
New Mexico,35,2009,2009,Female,F,84,1031238,8.1,0.00%
New Mexico,35,2009,2009,Male,M,292,1005564,29,0.00%
New Mexico,35,2010,2010,Female,F,102,1041758,9.8,0.00%
New Mexico,35,2010,2010,Male,M,311,1017421,30.6,0.00%
New Mexico,35,2011,2011,Female,F,105,1050905,10,0.00%
New Mexico,35,2011,2011,Male,M,315,1026851,30.7,0.00%
New Mexico,35,2012,2012,Female,F,104,1052934,9.9,0.00%
New Mexico,35,2012,2012,Male,M,338,1030850,32.8,0.10%
New Mexico,35,2013,2013,Female,F,108,1053309,10.3,0.00%
New Mexico,35,2013,2013,Male,M,323,1031884,31.3,0.00%
New Mexico,35,2014,2014,Female,F,99,1051867,9.4,0.00%
New Mexico,35,2014,2014,Male,M,350,1031157,33.9,0.10%
New Mexico,35,2015,2015,Female,F,126,1050497,12,0.00%
New Mexico,35,2015,2015,Male,M,374,1029831,36.3,0.10%
New Mexico,35,2016,2016,Female,F,107,1050352,10.2,0.00%
New Mexico,35,2016,2016,Male,M,364,1030663,35.3,0.10%
New York,36,1999,1999,Female,F,254,9777654,2.6,0.00%
New York,36,1999,1999,Male,M,942,9105071,10.3,0.10%
New York,36,2000,2000,Female,F,198,9829709,2,0.00%
New York,36,2000,2000,Male,M,934,9146748,10.2,0.10%
New York,36,2001,2001,Female,F,245,9878713,2.5,0.00%
New York,36,2001,2001,Male,M,1008,9204125,11,0.20%
New York,36,2002,2002,Female,F,239,9902927,2.4,0.00%
New York,36,2002,2002,Male,M,989,9234873,10.7,0.20%
New York,36,2003,2003,Female,F,241,9917810,2.4,0.00%
New York,36,2003,2003,Male,M,928,9258129,10,0.10%
New York,36,2004,2004,Female,F,215,9913527,2.2,0.00%
New York,36,2004,2004,Male,M,972,9258040,10.5,0.10%
New York,36,2005,2005,Female,F,219,9887467,2.2,0.00%
New York,36,2005,2005,Male,M,970,9245143,10.5,0.10%
New York,36,2006,2006,Female,F,253,9871401,2.6,0.00%
New York,36,2006,2006,Male,M,1073,9233230,11.6,0.20%
New York,36,2007,2007,Female,F,331,9881510,3.3,0.10%
New York,36,2007,2007,Male,M,1065,9250825,11.5,0.20%
New York,36,2008,2008,Female,F,322,9918841,3.2,0.00%
New York,36,2008,2008,Male,M,1087,9293595,11.7,0.20%
New York,36,2009,2009,Female,F,298,9966620,3,0.00%
New York,36,2009,2009,Male,M,1119,9340446,12,0.20%
New York,36,2010,2010,Female,F,315,10000955,3.1,0.00%
New York,36,2010,2010,Male,M,1232,9377147,13.1,0.20%
New York,36,2011,2011,Female,F,344,10065115,3.4,0.10%
New York,36,2011,2011,Male,M,1314,9454414,13.9,0.20%
New York,36,2012,2012,Female,F,403,10100562,4,0.10%
New York,36,2012,2012,Male,M,1305,9502207,13.7,0.20%
New York,36,2013,2013,Female,F,404,10132132,4,0.10%
New York,36,2013,2013,Male,M,1283,9541414,13.4,0.20%
New York,36,2014,2014,Female,F,438,10152272,4.3,0.10%
New York,36,2014,2014,Male,M,1262,9566243,13.2,0.20%
New York,36,2015,2015,Female,F,439,10163440,4.3,0.10%
New York,36,2015,2015,Male,M,1213,9583743,12.7,0.20%
New York,36,2016,2016,Female,F,411,10157924,4,0.10%
New York,36,2016,2016,Male,M,1268,9587365,13.2,0.20%
North Carolina,37,1999,1999,Female,F,181,4062710,4.5,0.00%
North Carolina,37,1999,1999,Male,M,703,3886651,18.1,0.10%
North Carolina,37,2000,2000,Female,F,224,4106618,5.5,0.00%
North Carolina,37,2000,2000,Male,M,747,3942695,18.9,0.10%
North Carolina,37,2001,2001,Female,F,202,4187317,4.8,0.00%
North Carolina,37,2001,2001,Male,M,795,4022805,19.8,0.10%
North Carolina,37,2002,2002,Female,F,195,4250179,4.6,0.00%
North Carolina,37,2002,2002,Male,M,791,4076022,19.4,0.10%
North Carolina,37,2003,2003,Female,F,195,4313901,4.5,0.00%
North Carolina,37,2003,2003,Male,M,760,4108600,18.5,0.10%
North Carolina,37,2004,2004,Female,F,231,4376070,5.3,0.00%
North Carolina,37,2004,2004,Male,M,796,4177082,19.1,0.10%
North Carolina,37,2005,2005,Female,F,242,4457189,5.4,0.00%
North Carolina,37,2005,2005,Male,M,767,4248218,18.1,0.10%
North Carolina,37,2006,2006,Female,F,252,4563152,5.5,0.00%
North Carolina,37,2006,2006,Male,M,854,4354118,19.6,0.10%
North Carolina,37,2007,2007,Female,F,258,4677313,5.5,0.00%
North Carolina,37,2007,2007,Male,M,819,4440724,18.4,0.10%
North Carolina,37,2008,2008,Female,F,270,4771376,5.7,0.00%
North Carolina,37,2008,2008,Male,M,892,4538073,19.7,0.10%
North Carolina,37,2009,2009,Female,F,240,4846501,5,0.00%
North Carolina,37,2009,2009,Male,M,934,4603065,20.3,0.10%
North Carolina,37,2010,2010,Female,F,266,4889991,5.4,0.00%
North Carolina,37,2010,2010,Male,M,908,4645492,19.5,0.10%
North Carolina,37,2011,2011,Female,F,280,4953206,5.7,0.00%
North Carolina,37,2011,2011,Male,M,933,4697757,19.9,0.10%
North Carolina,37,2012,2012,Female,F,329,5003569,6.6,0.10%
North Carolina,37,2012,2012,Male,M,957,4742606,20.2,0.10%
North Carolina,37,2013,2013,Female,F,295,5053527,5.8,0.00%
North Carolina,37,2013,2013,Male,M,989,4788063,20.7,0.20%
North Carolina,37,2014,2014,Female,F,367,5104263,7.2,0.10%
North Carolina,37,2014,2014,Male,M,985,4830136,20.4,0.20%
North Carolina,37,2015,2015,Female,F,336,5155973,6.5,0.10%
North Carolina,37,2015,2015,Male,M,1070,4879213,21.9,0.20%
North Carolina,37,2016,2016,Female,F,359,5213836,6.9,0.10%
North Carolina,37,2016,2016,Male,M,1014,4932952,20.6,0.20%
North Dakota,38,1999,1999,Female,F,17,322617,5.3,0.00%
North Dakota,38,1999,1999,Male,M,56,321642,17.4,0.00%
North Dakota,38,2000,2000,Male,M,59,320524,18.4,0.00%
North Dakota,38,2001,2001,Female,F,18,319787,5.6,0.00%
North Dakota,38,2001,2001,Male,M,61,319275,19.1,0.00%
North Dakota,38,2002,2002,Female,F,14,319017,4.4,0.00%
North Dakota,38,2002,2002,Male,M,77,319151,24.1,0.00%
North Dakota,38,2003,2003,Female,F,15,318896,4.7,0.00%
North Dakota,38,2003,2003,Male,M,66,319921,20.6,0.00%
North Dakota,38,2004,2004,Female,F,10,321008,3.1,0.00%
North Dakota,38,2004,2004,Male,M,63,323697,19.5,0.00%
North Dakota,38,2005,2005,Male,M,86,324546,26.5,0.00%
North Dakota,38,2006,2006,Female,F,17,322583,5.3,0.00%
North Dakota,38,2006,2006,Male,M,73,326839,22.3,0.00%
North Dakota,38,2007,2007,Male,M,87,328756,26.5,0.00%
North Dakota,38,2008,2008,Female,F,14,326131,4.3,0.00%
North Dakota,38,2008,2008,Male,M,72,331438,21.7,0.00%
North Dakota,38,2009,2009,Female,F,12,329674,3.6,0.00%
North Dakota,38,2009,2009,Male,M,78,335294,23.3,0.00%
North Dakota,38,2010,2010,Female,F,17,332727,5.1,0.00%
North Dakota,38,2010,2010,Male,M,89,339864,26.2,0.00%
North Dakota,38,2011,2011,Female,F,20,338183,5.9,0.00%
North Dakota,38,2011,2011,Male,M,86,347293,24.8,0.00%
North Dakota,38,2012,2012,Female,F,18,344921,5.2,0.00%
North Dakota,38,2012,2012,Male,M,87,357166,24.4,0.00%
North Dakota,38,2013,2013,Female,F,20,354142,5.6,0.00%
North Dakota,38,2013,2013,Male,M,108,369877,29.2,0.00%
North Dakota,38,2014,2014,Female,F,24,360722,6.7,0.00%
North Dakota,38,2014,2014,Male,M,113,379182,29.8,0.00%
North Dakota,38,2015,2015,Female,F,24,368098,6.5,0.00%
North Dakota,38,2015,2015,Male,M,100,388737,25.7,0.00%
North Dakota,38,2016,2016,Female,F,27,368978,7.3,0.00%
North Dakota,38,2016,2016,Male,M,113,388974,29.1,0.00%
Ohio,39,1999,1999,Female,F,201,5835017,3.4,0.00%
Ohio,39,1999,1999,Male,M,901,5500437,16.4,0.10%
Ohio,39,2000,2000,Female,F,191,5840878,3.3,0.00%
Ohio,39,2000,2000,Male,M,897,5512262,16.3,0.10%
Ohio,39,2001,2001,Female,F,215,5853691,3.7,0.00%
Ohio,39,2001,2001,Male,M,1004,5533713,18.1,0.20%
Ohio,39,2002,2002,Female,F,257,5859385,4.4,0.00%
Ohio,39,2002,2002,Male,M,1030,5548504,18.6,0.20%
Ohio,39,2003,2003,Female,F,189,5868535,3.2,0.00%
Ohio,39,2003,2003,Male,M,885,5566253,15.9,0.10%
Ohio,39,2004,2004,Female,F,283,5874411,4.8,0.00%
Ohio,39,2004,2004,Male,M,1036,5577840,18.6,0.20%
Ohio,39,2005,2005,Female,F,240,5876703,4.1,0.00%
Ohio,39,2005,2005,Male,M,1101,5586617,19.7,0.20%
Ohio,39,2006,2006,Female,F,284,5883067,4.8,0.00%
Ohio,39,2006,2006,Male,M,1041,5598146,18.6,0.20%
Ohio,39,2007,2007,Female,F,232,5890965,3.9,0.00%
Ohio,39,2007,2007,Male,M,1063,5609503,18.9,0.20%
Ohio,39,2008,2008,Female,F,288,5896594,4.9,0.00%
Ohio,39,2008,2008,Male,M,1124,5618797,20,0.20%
Ohio,39,2009,2009,Female,F,236,5902018,4,0.00%
Ohio,39,2009,2009,Male,M,940,5626878,16.7,0.10%
Ohio,39,2010,2010,Female,F,294,5904348,5,0.00%
Ohio,39,2010,2010,Male,M,1145,5632156,20.3,0.20%
Ohio,39,2011,2011,Female,F,298,5904764,5,0.00%
Ohio,39,2011,2011,Male,M,1167,5640060,20.7,0.20%
Ohio,39,2012,2012,Female,F,319,5903367,5.4,0.00%
Ohio,39,2012,2012,Male,M,1223,5647472,21.7,0.20%
Ohio,39,2013,2013,Female,F,339,5909091,5.7,0.10%
Ohio,39,2013,2013,Male,M,1187,5660931,21,0.20%
Ohio,39,2014,2014,Female,F,328,5918232,5.5,0.10%
Ohio,39,2014,2014,Male,M,1163,5676176,20.5,0.20%
Ohio,39,2015,2015,Female,F,339,5921183,5.7,0.10%
Ohio,39,2015,2015,Male,M,1311,5683907,23.1,0.20%
Ohio,39,2016,2016,Female,F,365,5922679,6.2,0.10%
Ohio,39,2016,2016,Male,M,1342,5691694,23.6,0.20%
Oklahoma,40,1999,1999,Female,F,100,1748783,5.7,0.00%
Oklahoma,40,1999,1999,Male,M,392,1688364,23.2,0.10%
Oklahoma,40,2000,2000,Female,F,103,1754759,5.9,0.00%
Oklahoma,40,2000,2000,Male,M,394,1695895,23.2,0.10%
Oklahoma,40,2001,2001,Female,F,91,1760052,5.2,0.00%
Oklahoma,40,2001,2001,Male,M,424,1707048,24.8,0.10%
Oklahoma,40,2002,2002,Female,F,104,1769080,5.9,0.00%
Oklahoma,40,2002,2002,Male,M,397,1720000,23.1,0.10%
Oklahoma,40,2003,2003,Female,F,78,1777723,4.4,0.00%
Oklahoma,40,2003,2003,Male,M,398,1727169,23,0.10%
Oklahoma,40,2004,2004,Female,F,111,1784671,6.2,0.00%
Oklahoma,40,2004,2004,Male,M,395,1740562,22.7,0.10%
Oklahoma,40,2005,2005,Female,F,118,1796475,6.6,0.00%
Oklahoma,40,2005,2005,Male,M,404,1752122,23.1,0.10%
Oklahoma,40,2006,2006,Female,F,111,1818693,6.1,0.00%
Oklahoma,40,2006,2006,Male,M,426,1775397,24,0.10%
Oklahoma,40,2007,2007,Female,F,125,1837175,6.8,0.00%
Oklahoma,40,2007,2007,Male,M,406,1797174,22.6,0.10%
Oklahoma,40,2008,2008,Female,F,109,1854771,5.9,0.00%
Oklahoma,40,2008,2008,Male,M,466,1814205,25.7,0.10%
Oklahoma,40,2009,2009,Female,F,111,1878034,5.9,0.00%
Oklahoma,40,2009,2009,Male,M,456,1839538,24.8,0.10%
Oklahoma,40,2010,2010,Female,F,118,1894374,6.2,0.00%
Oklahoma,40,2010,2010,Male,M,500,1856977,26.9,0.10%
Oklahoma,40,2011,2011,Female,F,141,1912687,7.4,0.00%
Oklahoma,40,2011,2011,Male,M,552,1873587,29.5,0.10%
Oklahoma,40,2012,2012,Female,F,138,1926891,7.2,0.00%
Oklahoma,40,2012,2012,Male,M,532,1890163,28.1,0.10%
Oklahoma,40,2013,2013,Female,F,134,1943794,6.9,0.00%
Oklahoma,40,2013,2013,Male,M,531,1908621,27.8,0.10%
Oklahoma,40,2014,2014,Female,F,175,1956189,8.9,0.00%
Oklahoma,40,2014,2014,Male,M,561,1921310,29.2,0.10%
Oklahoma,40,2015,2015,Female,F,171,1971061,8.7,0.00%
Oklahoma,40,2015,2015,Male,M,619,1936353,32,0.10%
Oklahoma,40,2016,2016,Female,F,161,1979658,8.1,0.00%
Oklahoma,40,2016,2016,Male,M,661,1943903,34,0.10%
Oregon,41,1999,1999,Female,F,80,1712226,4.7,0.00%
Oregon,41,1999,1999,Male,M,398,1681715,23.7,0.10%
Oregon,41,2000,2000,Female,F,113,1724849,6.6,0.00%
Oregon,41,2000,2000,Male,M,380,1696550,22.4,0.10%
Oregon,41,2001,2001,Female,F,104,1747889,6,0.00%
Oregon,41,2001,2001,Male,M,401,1720048,23.3,0.10%
Oregon,41,2002,2002,Female,F,85,1771126,4.8,0.00%
Oregon,41,2002,2002,Male,M,433,1742298,24.9,0.10%
Oregon,41,2003,2003,Female,F,112,1788805,6.3,0.00%
Oregon,41,2003,2003,Male,M,480,1758571,27.3,0.10%
Oregon,41,2004,2004,Female,F,140,1800377,7.8,0.00%
Oregon,41,2004,2004,Male,M,415,1769086,23.5,0.10%
Oregon,41,2005,2005,Female,F,117,1823447,6.4,0.00%
Oregon,41,2005,2005,Male,M,443,1789755,24.8,0.10%
Oregon,41,2006,2006,Female,F,137,1853117,7.4,0.00%
Oregon,41,2006,2006,Male,M,442,1817766,24.3,0.10%
Oregon,41,2007,2007,Female,F,128,1879347,6.8,0.00%
Oregon,41,2007,2007,Male,M,466,1843070,25.3,0.10%
Oregon,41,2008,2008,Female,F,119,1903535,6.3,0.00%
Oregon,41,2008,2008,Male,M,453,1865213,24.3,0.10%
Oregon,41,2009,2009,Female,F,157,1923209,8.2,0.00%
Oregon,41,2009,2009,Male,M,487,1885391,25.8,0.10%
Oregon,41,2010,2010,Female,F,150,1935072,7.8,0.00%
Oregon,41,2010,2010,Male,M,535,1896002,28.2,0.10%
Oregon,41,2011,2011,Female,F,137,1954193,7,0.00%
Oregon,41,2011,2011,Male,M,519,1913838,27.1,0.10%
Oregon,41,2012,2012,Female,F,172,1969360,8.7,0.00%
Oregon,41,2012,2012,Male,M,552,1929756,28.6,0.10%
Oregon,41,2013,2013,Female,F,162,1983096,8.2,0.00%
Oregon,41,2013,2013,Male,M,536,1942655,27.6,0.10%
Oregon,41,2014,2014,Female,F,168,2004243,8.4,0.00%
Oregon,41,2014,2014,Male,M,614,1964128,31.3,0.10%
Oregon,41,2015,2015,Female,F,185,2032247,9.1,0.00%
Oregon,41,2015,2015,Male,M,577,1992387,29,0.10%
Oregon,41,2016,2016,Female,F,190,2066455,9.2,0.00%
Oregon,41,2016,2016,Male,M,582,2027010,28.7,0.10%
Pennsylvania,42,1999,1999,Female,F,228,6347064,3.6,0.00%
Pennsylvania,42,1999,1999,Male,M,1056,5916741,17.8,0.20%
Pennsylvania,42,2000,2000,Female,F,241,6351391,3.8,0.00%
Pennsylvania,42,2000,2000,Male,M,1115,5929663,18.8,0.20%
Pennsylvania,42,2001,2001,Female,F,225,6354395,3.5,0.00%
Pennsylvania,42,2001,2001,Male,M,1051,5944575,17.7,0.20%
Pennsylvania,42,2002,2002,Female,F,235,6363832,3.7,0.00%
Pennsylvania,42,2002,2002,Male,M,1106,5967199,18.5,0.20%
Pennsylvania,42,2003,2003,Female,F,245,6377894,3.8,0.00%
Pennsylvania,42,2003,2003,Male,M,1095,5996764,18.3,0.20%
Pennsylvania,42,2004,2004,Female,F,280,6390749,4.4,0.00%
Pennsylvania,42,2004,2004,Male,M,1130,6019973,18.8,0.20%
Pennsylvania,42,2005,2005,Female,F,272,6405053,4.2,0.00%
Pennsylvania,42,2005,2005,Male,M,1158,6044937,19.2,0.20%
Pennsylvania,42,2006,2006,Female,F,243,6429312,3.8,0.00%
Pennsylvania,42,2006,2006,Male,M,1153,6081497,19,0.20%
Pennsylvania,42,2007,2007,Female,F,253,6452087,3.9,0.00%
Pennsylvania,42,2007,2007,Male,M,1188,6111850,19.4,0.20%
Pennsylvania,42,2008,2008,Female,F,276,6473295,4.3,0.00%
Pennsylvania,42,2008,2008,Male,M,1263,6138990,20.6,0.20%
Pennsylvania,42,2009,2009,Female,F,342,6497024,5.3,0.10%
Pennsylvania,42,2009,2009,Male,M,1289,6169834,20.9,0.20%
Pennsylvania,42,2010,2010,Female,F,326,6512016,5,0.10%
Pennsylvania,42,2010,2010,Male,M,1250,6190363,20.2,0.20%
Pennsylvania,42,2011,2011,Female,F,339,6526549,5.2,0.10%
Pennsylvania,42,2011,2011,Male,M,1408,6217744,22.6,0.20%
Pennsylvania,42,2012,2012,Female,F,327,6534002,5,0.10%
Pennsylvania,42,2012,2012,Male,M,1320,6237852,21.2,0.20%
Pennsylvania,42,2013,2013,Female,F,377,6532700,5.8,0.10%
Pennsylvania,42,2013,2013,Male,M,1411,6248638,22.6,0.20%
Pennsylvania,42,2014,2014,Female,F,377,6534062,5.8,0.10%
Pennsylvania,42,2014,2014,Male,M,1440,6256503,23,0.20%
Pennsylvania,42,2015,2015,Female,F,426,6530809,6.5,0.10%
Pennsylvania,42,2015,2015,Male,M,1468,6261095,23.4,0.20%
Pennsylvania,42,2016,2016,Female,F,437,6523033,6.7,0.10%
Pennsylvania,42,2016,2016,Male,M,1533,6261194,24.5,0.20%
Rhode Island,44,1999,1999,Female,F,21,540724,3.9,0.00%
Rhode Island,44,1999,1999,Male,M,75,499678,15,0.00%
Rhode Island,44,2000,2000,Female,F,14,544684,2.6,0.00%
Rhode Island,44,2000,2000,Male,M,61,503635,12.1,0.00%
Rhode Island,44,2001,2001,Female,F,22,548974,4,0.00%
Rhode Island,44,2001,2001,Male,M,66,508168,13,0.00%
Rhode Island,44,2002,2002,Female,F,20,553090,3.6,0.00%
Rhode Island,44,2002,2002,Male,M,66,512905,12.9,0.00%
Rhode Island,44,2003,2003,Female,F,15,555590,2.7,0.00%
Rhode Island,44,2003,2003,Male,M,69,515752,13.4,0.00%
Rhode Island,44,2004,2004,Female,F,15,556375,2.7,0.00%
Rhode Island,44,2004,2004,Male,M,70,518204,13.5,0.00%
Rhode Island,44,2005,2005,Female,F,21,552832,3.8,0.00%
Rhode Island,44,2005,2005,Male,M,50,515084,9.7,0.00%
Rhode Island,44,2006,2006,Female,F,15,550134,2.7,0.00%
Rhode Island,44,2006,2006,Male,M,75,512962,14.6,0.00%
Rhode Island,44,2007,2007,Female,F,20,546859,3.7,0.00%
Rhode Island,44,2007,2007,Male,M,76,510456,14.9,0.00%
Rhode Island,44,2008,2008,Female,F,32,545412,5.9,0.00%
Rhode Island,44,2008,2008,Male,M,78,509591,15.3,0.00%
Rhode Island,44,2009,2009,Female,F,22,544764,4,0.00%
Rhode Island,44,2009,2009,Male,M,96,508882,18.9,0.00%
Rhode Island,44,2010,2010,Female,F,19,544167,3.5,0.00%
Rhode Island,44,2010,2010,Male,M,110,508400,21.6,0.00%
Rhode Island,44,2011,2011,Female,F,20,543326,3.7,0.00%
Rhode Island,44,2011,2011,Male,M,81,509125,15.9,0.00%
Rhode Island,44,2012,2012,Female,F,27,543251,5,0.00%
Rhode Island,44,2012,2012,Male,M,78,509650,15.3,0.00%
Rhode Island,44,2013,2013,Female,F,30,543176,5.5,0.00%
Rhode Island,44,2013,2013,Male,M,102,509857,20,0.00%
Rhode Island,44,2014,2014,Female,F,31,543355,5.7,0.00%
Rhode Island,44,2014,2014,Male,M,82,511125,16,0.00%
Rhode Island,44,2015,2015,Female,F,27,543323,5,0.00%
Rhode Island,44,2015,2015,Male,M,100,512284,19.5,0.00%
Rhode Island,44,2016,2016,Female,F,32,543345,5.9,0.00%
Rhode Island,44,2016,2016,Male,M,94,513081,18.3,0.00%
South Carolina,45,1999,1999,Female,F,82,2045606,4,0.00%
South Carolina,45,1999,1999,Male,M,336,1929076,17.4,0.10%
South Carolina,45,2000,2000,Female,F,103,2063083,5,0.00%
South Carolina,45,2000,2000,Male,M,340,1948929,17.4,0.10%
South Carolina,45,2001,2001,Female,F,110,2089963,5.3,0.00%
South Carolina,45,2001,2001,Male,M,357,1975032,18.1,0.10%
South Carolina,45,2002,2002,Female,F,75,2111069,3.6,0.00%
South Carolina,45,2002,2002,Male,M,365,1996726,18.3,0.10%
South Carolina,45,2003,2003,Female,F,99,2133967,4.6,0.00%
South Carolina,45,2003,2003,Male,M,377,2016330,18.7,0.10%
South Carolina,45,2004,2004,Female,F,91,2162305,4.2,0.00%
South Carolina,45,2004,2004,Male,M,391,2048616,19.1,0.10%
South Carolina,45,2005,2005,Female,F,107,2192345,4.9,0.00%
South Carolina,45,2005,2005,Male,M,403,2077805,19.4,0.10%
South Carolina,45,2006,2006,Female,F,119,2237655,5.3,0.00%
South Carolina,45,2006,2006,Male,M,405,2120192,19.1,0.10%
South Carolina,45,2007,2007,Female,F,132,2280792,5.8,0.00%
South Carolina,45,2007,2007,Male,M,398,2163318,18.4,0.10%
South Carolina,45,2008,2008,Female,F,111,2325047,4.8,0.00%
South Carolina,45,2008,2008,Male,M,454,2203949,20.6,0.10%
South Carolina,45,2009,2009,Female,F,131,2357030,5.6,0.00%
South Carolina,45,2009,2009,Male,M,488,2232842,21.9,0.10%
South Carolina,45,2010,2010,Female,F,151,2375263,6.4,0.00%
South Carolina,45,2010,2010,Male,M,486,2250101,21.6,0.10%
South Carolina,45,2011,2011,Female,F,149,2400552,6.2,0.00%
South Carolina,45,2011,2011,Male,M,509,2272085,22.4,0.10%
South Carolina,45,2012,2012,Female,F,163,2425790,6.7,0.00%
South Carolina,45,2012,2012,Male,M,510,2294970,22.2,0.10%
South Carolina,45,2013,2013,Female,F,146,2450539,6,0.00%
South Carolina,45,2013,2013,Male,M,550,2317355,23.7,0.10%
South Carolina,45,2014,2014,Female,F,174,2482680,7,0.00%
South Carolina,45,2014,2014,Male,M,579,2345750,24.7,0.10%
South Carolina,45,2015,2015,Female,F,185,2517715,7.3,0.00%
South Carolina,45,2015,2015,Male,M,557,2377119,23.4,0.10%
South Carolina,45,2016,2016,Female,F,204,2553185,8,0.00%
South Carolina,45,2016,2016,Male,M,611,2407934,25.4,0.10%
South Dakota,46,1999,1999,Female,F,10,378500,2.6,0.00%
South Dakota,46,1999,1999,Male,M,93,371912,25,0.00%
South Dakota,46,2000,2000,Female,F,12,380286,3.2,0.00%
South Dakota,46,2000,2000,Male,M,83,374558,22.2,0.00%
South Dakota,46,2001,2001,Female,F,17,381537,4.5,0.00%
South Dakota,46,2001,2001,Male,M,88,376435,23.4,0.00%
South Dakota,46,2002,2002,Female,F,18,382328,4.7,0.00%
South Dakota,46,2002,2002,Male,M,76,377692,20.1,0.00%
South Dakota,46,2003,2003,Female,F,19,383633,5,0.00%
South Dakota,46,2003,2003,Male,M,83,380096,21.8,0.00%
South Dakota,46,2004,2004,Female,F,18,386677,4.7,0.00%
South Dakota,46,2004,2004,Male,M,94,383719,24.5,0.00%
South Dakota,46,2005,2005,Female,F,17,389021,4.4,0.00%
South Dakota,46,2005,2005,Male,M,104,386472,26.9,0.00%
